-81.4,32.1,116.753
-81.35,31.95,118.073
-81.35,32,117.87
-81.35,32.05,117.669
-81.35,32.1,117.476
-81.3,31.95,118.818
-81.3,32,118.615
-81.3,32.05,118.413
-81.3,32.1,118.219
-81.25,31.95,119.563
-81.25,32,119.359
-81.25,32.05,119.157
-81.25,32.1,118.962
-81.2,32,120
-81.2,32.05,119.901
-81.2,32.1,119.706
-81.2,31.9,120.49
-81.2,31.95,120.296
-81.2,32,120.1
-81.2,32.05,120
-81.15,31.9,121.206
-81.15,31.95,121.014
-81.15,32,120.821
-81.15,32.05,120.629
-81.15,32.1,120.44
-81.1,31.9,121.923
-81.1,31.95,121.734
-81.1,32,121.544
-81.1,32.05,121.357
-81.1,32.1,121.164
-81.05,31.9,122.641
-81.05,31.95,122.456
-81.05,32,122.269
-81.05,32.05,122.086
-81,31.9,123.361
-81,31.95,123.179
-81,32,122.997
-81,32.05,122.818
-80.95,31.85,124.258
-80.95,31.9,124.082
-80.95,31.95,123.904
-80.95,32,123.727
-80.95,32.05,123.544
-80.9,31.85,124.977
-80.9,31.9,124.805
-80.9,31.95,124.631
-80.9,32,124.46
-80.85,31.85,125.699
-80.85,31.9,125.531
-80.85,31.95,125.362
-80.85,32,125.195
-80.8,31.9,126.259
-80.8,31.95,126.095
-80.8,32,125.924
-80.75,31.95,126.832
-81.1,33.7,105.885
-81.1,33.75,105.302
-81.05,33.7,106.628
-81.05,33.75,106.002
-81.05,33.8,105.383
-81,33.65,107.939
-81,33.7,107.325
-81,33.75,106.696
-81,33.8,106.077
-80.95,33.65,108.655
-80.95,33.7,108.014
-80.95,33.75,107.384
-80.9,33.6,109.992
-80.9,33.65,109.337
-80.9,33.7,108.693
-80.85,33.65,110
-81.25,33.6,105.307
-81.2,33.55,106.52
-81.2,33.6,105.917
-81.2,33.65,105.29
-81.15,33.5,107.734
-81.15,33.55,107.152
-81.15,33.6,106.551
-81.15,33.65,105.926
-81.15,33.7,105.271
-81.1,33.45,108.948
-81.1,33.5,108.384
-81.1,33.55,107.805
-81.1,33.6,107.207
-81.1,33.65,106.585
-81.1,33.7,105.936
-81.05,33.4,110
-81.05,33.45,109.614
-81.05,33.5,109.052
-81.05,33.55,108.475
-81.05,33.6,107.88
-81.05,33.65,107.264
-81,33.5,109.735
-81,33.55,109.161
-81,33.6,108.571
-81,33.65,107.961
-80.95,33.55,109.862
-80.95,33.6,109.276
-80.9,33.6,109.995
-81.4,33.05,109.567
-81.4,33.1,108.989
-81.4,33.15,108.421
-81.4,33.2,107.883
-81.4,33.25,107.345
-81.4,33.3,106.806
-81.4,33.35,106.266
-81.4,33.4,105.725
-81.4,33.45,105.181
-81.35,33.05,110
-81.35,33.1,109.582
-81.35,33.15,109.042
-81.35,33.2,108.502
-81.35,33.25,107.96
-81.35,33.3,107.417
-81.35,33.35,106.872
-81.35,33.4,106.326
-81.35,33.45,105.776
-81.35,33.5,105.222
-81.3,33.15,109.671
-81.3,33.2,109.128
-81.3,33.25,108.584
-81.3,33.3,108.038
-81.3,33.35,107.491
-81.3,33.4,106.94
-81.3,33.45,106.387
-81.3,33.5,105.83
-81.3,33.55,105.266
-81.25,33.2,109.761
-81.25,33.25,109.215
-81.25,33.3,108.667
-81.25,33.35,108.119
-81.25,33.4,107.568
-81.25,33.45,107.014
-81.25,33.5,106.454
-81.25,33.55,105.888
-81.25,33.6,105.307
-81.2,33.25,109.853
-81.2,33.3,109.307
-81.2,33.35,108.758
-81.2,33.4,108.206
-81.2,33.45,107.651
-81.2,33.5,107.09
-81.2,33.55,106.515
-81.15,33.3,109.954
-81.15,33.35,109.405
-81.15,33.4,108.852
-81.15,33.45,108.296
-81.15,33.5,107.724
-81.1,33.35,110
-81.1,33.4,109.503
-81.1,33.45,108.933
-81.6,33.05,106.501
-81.6,33.1,105.917
-81.6,33.15,105.367
-81.6,33.2,105
-81.55,32.95,108.357
-81.55,33,107.799
-81.55,33.05,107.244
-81.55,33.1,106.693
-81.55,33.15,106.144
-81.55,33.2,105.598
-81.55,33.25,105.053
-81.5,32.9,109.675
-81.5,32.95,109.114
-81.5,33,108.558
-81.5,33.05,108.007
-81.5,33.1,107.458
-81.5,33.15,106.912
-81.5,33.2,106.37
-81.5,33.25,105.832
-81.5,33.3,105.295
-81.45,32.95,109.85
-81.45,33,109.301
-81.45,33.05,108.756
-81.45,33.1,108.216
-81.45,33.15,107.678
-81.45,33.2,107.142
-81.45,33.25,106.608
-81.45,33.3,106.076
-81.45,33.35,105.546
-81.45,33.4,105.016
-81.4,33,110
-81.4,33.05,109.484
-81.4,33.1,108.952
-81.4,33.15,108.411
-81.4,33.2,107.834
-81.4,33.25,107.256
-81.75,32.95,105.293
-81.7,32.85,107.037
-81.7,32.9,106.531
-81.7,32.95,106.015
-81.7,33,105.489
-81.7,33.05,105
-81.65,32.75,108.785
-81.65,32.8,108.286
-81.65,32.85,107.79
-81.65,32.9,107.283
-81.65,32.95,106.764
-81.65,33,106.235
-81.65,33.05,105.696
-81.65,33.1,105.146
-81.6,32.7,110
-81.6,32.75,109.558
-81.6,32.8,109.072
-81.6,32.85,108.574
-81.6,32.9,108.064
-81.6,32.95,107.544
-81.6,33,107.012
-81.6,33.05,106.469
-81.55,32.8,109.892
-81.55,32.85,109.393
-81.55,32.9,108.881
-81.55,32.95,108.357
-81.85,32.75,105.522
-81.85,32.8,105.082
-81.8,32.65,107.214
-81.8,32.7,106.744
-81.8,32.75,106.309
-81.8,32.8,105.869
-81.8,32.85,105.423
-81.8,32.9,105
-81.75,32.55,108.918
-81.75,32.6,108.402
-81.75,32.65,107.977
-81.75,32.7,107.547
-81.75,32.75,107.112
-81.75,32.8,106.672
-81.75,32.85,106.227
-81.75,32.9,105.776
-81.7,32.5,110
-81.7,32.55,109.641
-81.7,32.6,109.221
-81.7,32.65,108.796
-81.7,32.7,108.367
-81.7,32.75,107.932
-81.7,32.8,107.492
-81.7,32.85,106.998
-81.65,32.6,110
-81.65,32.65,109.632
-81.65,32.7,109.203
-81.65,32.75,108.769
-81.95,32.55,105.503
-81.95,32.6,105.114
-81.9,32.45,107.048
-81.9,32.5,106.674
-81.9,32.55,106.293
-81.9,32.6,105.906
-81.9,32.65,105.513
-81.9,32.7,105.113
-81.85,32.4,108.222
-81.85,32.45,107.857
-81.85,32.5,107.485
-81.85,32.55,107.106
-81.85,32.6,106.721
-81.85,32.65,106.329
-81.85,32.7,105.929
-81.85,32.75,105.511
-81.8,32.3,109.759
-81.8,32.35,109.41
-81.8,32.4,109.053
-81.8,32.45,108.69
-81.8,32.5,108.321
-81.8,32.55,107.944
-81.8,32.6,107.56
-81.8,32.65,107.169
-81.75,32.4,109.911
-81.75,32.45,109.55
-81.75,32.5,109.183
-81.75,32.55,108.808
-81.7,32.5,109.956
-82,32.35,105.886
-82,32.4,105.57
-82,32.45,105.267
-82,32.5,105
-81.95,32.25,107.341
-81.95,32.3,107.047
-81.95,32.35,106.751
-81.95,32.4,106.452
-81.95,32.45,106.15
-81.95,32.5,105.846
-81.9,32.15,108.815
-81.9,32.2,108.526
-81.9,32.25,108.235
-81.9,32.3,107.942
-81.9,32.35,107.647
-81.9,32.4,107.35
-81.9,32.45,107.041
-81.85,32.1,110
-81.85,32.15,109.719
-81.85,32.2,109.431
-81.85,32.25,109.141
-81.85,32.3,108.849
-81.85,32.35,108.556
-81.8,32.25,110
-81.8,32.3,109.717
-80.9,33.6,110
-80.85,33.55,111.396
-80.85,33.6,110.703
-80.85,33.65,110.007
-80.8,33.5,112.796
-80.8,33.55,112.105
-80.8,33.6,111.409
-80.75,33.5,113.507
-80.75,33.55,112.811
-80.7,33.45,114.91
-80.7,33.5,114.213
-80.65,33.4,116.312
-80.65,33.45,115.615
-80.6,33.35,117.714
-80.6,33.4,117.017
-80.6,33.45,116.329
-80.55,33.3,119.117
-80.55,33.35,118.42
-80.55,33.4,117.727
-80.5,33.3,119.822
-80.5,33.35,119.125
-81.05,33.4,110.19
-81,33.35,111.613
-81,33.4,110.973
-81,33.45,110.336
-80.95,33.3,113.031
-80.95,33.35,112.393
-80.95,33.4,111.752
-80.95,33.45,111.114
-80.95,33.5,110.48
-80.95,33.55,110
-80.9,33.3,113.816
-80.9,33.35,113.169
-80.9,33.4,112.527
-80.9,33.45,111.888
-80.9,33.5,111.254
-80.9,33.55,110.622
-80.9,33.6,110
-80.85,33.25,115.24
-80.85,33.3,114.588
-80.85,33.35,113.941
-80.85,33.4,113.298
-80.85,33.45,112.659
-80.85,33.5,112.023
-80.85,33.55,111.392
-80.8,33.2,116.667
-80.8,33.25,116.01
-80.8,33.3,115.357
-80.8,33.35,114.709
-80.8,33.4,114.065
-80.8,33.45,113.425
-80.8,33.5,112.789
-80.75,33.15,118.087
-80.75,33.2,117.433
-80.75,33.25,116.775
-80.75,33.3,116.122
-80.75,33.35,115.473
-80.75,33.4,114.828
-80.75,33.45,114.188
-80.7,33.15,118.858
-80.7,33.2,118.194
-80.7,33.25,117.536
-80.7,33.3,116.882
-80.7,33.35,116.232
-80.7,33.4,115.587
-80.65,33.15,119.616
-80.65,33.2,118.951
-80.65,33.25,118.292
-80.65,33.3,117.637
-80.65,33.35,116.987
-80.6,33.2,119.703
-80.6,33.25,119.043
-80.6,33.3,118.388
-80.55,33.25,119.789
-81.35,33,110.741
-81.35,33.05,110.137
-81.3,33,111.452
-81.3,33.05,110.852
-81.3,33.1,110.242
-81.25,33,112.168
-81.25,33.05,111.573
-81.25,33.1,110.966
-81.25,33.15,110.35
-81.2,32.95,113.469
-81.2,33,112.889
-81.2,33.05,112.298
-81.2,33.1,111.696
-81.2,33.15,111.083
-81.2,33.2,110.46
-81.2,33.25,110
-81.15,32.95,114.191
-81.15,33,113.616
-81.15,33.05,113.029
-81.15,33.1,112.431
-81.15,33.15,111.823
-81.15,33.2,111.204
-81.15,33.25,110.58
-81.15,33.3,110
-81.1,32.9,115.426
-81.1,32.95,114.918
-81.1,33,114.348
-81.1,33.05,113.767
